metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_receiving,1789880771,0.079433,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_failed,1789880771,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
checks,1789880771,1.000000,booking did not 5xx,,,,,,,,booking_load,,,,,,,
data_sent,1789880771,267.000000,,,,,,,,,booking_load,,,,,,,
data_received,1789880771,287.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880771,1201.368038,,,,,,,,,booking_load,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,booking_load,,,,,,,
data_sent,1789880771,267.000000,,,,,,,,,booking_load,,,,,,,
data_received,1789880771,287.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880771,1202.496218,,,,,,,,,booking_load,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,booking_load,,,,,,,
data_sent,1789880771,267.000000,,,,,,,,,booking_load,,,,,,,
data_received,1789880771,287.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880771,1202.460750,,,,,,,,,booking_load,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,booking_load,,,,,,,
http_reqs,1789880771,1.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_duration,1789880771,205.473944,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_blocked,1789880771,0.004217,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_connecting,1789880771,0.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_tls_handshaking,1789880771,0.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_sending,1789880771,0.025357,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_waiting,1789880771,205.338119,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_receiving,1789880771,0.110468,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_failed,1789880771,0.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
checks,1789880771,1.000000,booking did not 5xx,,,,,,,,booking_load,,,,,,,
data_sent,1789880771,267.000000,,,,,,,,,booking_load,,,,,,,
data_received,1789880771,540.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880771,1206.522320,,,,,,,,,booking_load,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,booking_load,,,,,,,
data_sent,1789880771,156.000000,,,,,,,,,search_traffic,,,,,,,
data_received,1789880771,9971.000000,,,,,,,,,search_traffic,,,,,,,
iteration_duration,1789880771,1202.457461,,,,,,,,,search_traffic,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,search_traffic,,,,,,,
data_sent,1789880771,156.000000,,,,,,,,,search_traffic,,,,,,,
data_received,1789880771,9977.000000,,,,,,,,,search_traffic,,,,,,,
iteration_duration,1789880771,1201.582263,,,,,,,,,search_traffic,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,search_traffic,,,,,,,
data_sent,1789880771,156.000000,,,,,,,,,search_traffic,,,,,,,
data_received,1789880771,10697.000000,,,,,,,,,search_traffic,,,,,,,
iteration_duration,1789880771,1202.526035,,,,,,,,,search_traffic,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,search_traffic,,,,,,,
data_sent,1789880771,267.000000,,,,,,,,,booking_load,,,,,,,
data_received,1789880771,287.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880771,1200.693252,,,,,,,,,booking_load,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,booking_load,,,,,,,
data_sent,1789880771,267.000000,,,,,,,,,booking_load,,,,,,,
data_received,1789880771,287.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880771,1204.584209,,,,,,,,,booking_load,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,booking_load,,,,,,,
http_reqs,1789880771,1.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,,
http_req_duration,1789880771,200.391563,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,,
http_req_blocked,1789880771,0.004568,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,,
http_req_connecting,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,,
http_req_tls_handshaking,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,,
http_req_sending,1789880771,0.023652,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,,
http_req_waiting,1789880771,200.288387,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,,
http_req_receiving,1789880771,0.079524,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,,
http_req_failed,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T15:31:18.893Z&end_time=2026-09-20T20:31:18.893Z,,
checks,1789880771,1.000000,search status 200,,,,,,,,search_traffic,,,,,,,
data_sent,1789880771,156.000000,,,,,,,,,search_traffic,,,,,,,
data_received,1789880771,9485.000000,,,,,,,,,search_traffic,,,,,,,
iteration_duration,1789880771,1206.435447,,,,,,,,,search_traffic,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,search_traffic,,,,,,,
http_reqs,1789880771,1.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,,
http_req_duration,1789880771,201.618912,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,,
http_req_blocked,1789880771,0.004972,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,,
http_req_connecting,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,,
http_req_tls_handshaking,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,,
http_req_sending,1789880771,0.012567,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,,
http_req_waiting,1789880771,201.544689,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,,
http_req_receiving,1789880771,0.061656,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,,
http_req_failed,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T19:21:25.171Z&end_time=2026-09-23T20:21:25.171Z,,
checks,1789880771,1.000000,search status 200,,,,,,,,search_traffic,,,,,,,
http_reqs,1789880771,1.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,,
http_req_duration,1789880771,205.668946,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,,
http_req_blocked,1789880771,0.003972,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,,
http_req_connecting,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,,
http_req_tls_handshaking,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,,
http_req_sending,1789880771,0.011333,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,,
http_req_waiting,1789880771,205.592225,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,,
http_req_receiving,1789880771,0.065388,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,,
http_req_failed,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T17:16:01.684Z&end_time=2026-09-20T19:16:01.684Z,,
checks,1789880771,1.000000,search status 200,,,,,,,,search_traffic,,,,,,,
http_reqs,1789880771,1.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,,
http_req_duration,1789880771,200.365262,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,,
http_req_blocked,1789880771,0.004159,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,,
http_req_connecting,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,,
http_req_tls_handshaking,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,,
http_req_sending,1789880771,0.020134,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,,
http_req_waiting,1789880771,200.257394,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,,
http_req_receiving,1789880771,0.087734,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,,
http_req_failed,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T01:32:15.105Z&end_time=2026-09-22T02:32:15.105Z,,
checks,1789880771,1.000000,search status 200,,,,,,,,search_traffic,,,,,,,
data_sent,1789880771,156.000000,,,,,,,,,search_traffic,,,,,,,
data_received,1789880771,9607.000000,,,,,,,,,search_traffic,,,,,,,
iteration_duration,1789880771,1202.160615,,,,,,,,,search_traffic,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,search_traffic,,,,,,,
data_sent,1789880771,267.000000,,,,,,,,,booking_load,,,,,,,
data_received,1789880771,287.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880771,1201.794934,,,,,,,,,booking_load,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,booking_load,,,,,,,
http_reqs,1789880771,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_duration,1789880771,200.624495,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_blocked,1789880771,0.004984,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_connecting,1789880771,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_tls_handshaking,1789880771,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_sending,1789880771,0.031180,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_waiting,1789880771,200.471260,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_receiving,1789880771,0.122055,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_failed,1789880771,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
checks,1789880771,1.000000,booking did not 5xx,,,,,,,,booking_load,,,,,,,
data_sent,1789880771,156.000000,,,,,,,,,search_traffic,,,,,,,
data_received,1789880771,11065.000000,,,,,,,,,search_traffic,,,,,,,
iteration_duration,1789880771,1202.121199,,,,,,,,,search_traffic,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,search_traffic,,,,,,,
http_reqs,1789880771,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_duration,1789880771,200.891307,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_blocked,1789880771,0.003178,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_connecting,1789880771,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_tls_handshaking,1789880771,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_sending,1789880771,0.008063,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_waiting,1789880771,200.850906,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_receiving,1789880771,0.032338,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_failed,1789880771,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
checks,1789880771,1.000000,booking did not 5xx,,,,,,,,booking_load,,,,,,,
data_sent,1789880771,156.000000,,,,,,,,,search_traffic,,,,,,,
data_received,1789880771,11432.000000,,,,,,,,,search_traffic,,,,,,,
iteration_duration,1789880771,1203.460877,,,,,,,,,search_traffic,,,,,,,
iterations,1789880771,1.000000,,,,,,,,,search_traffic,,,,,,,
http_reqs,1789880771,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_duration,1789880771,202.178146,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_blocked,1789880771,0.003429,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_connecting,1789880771,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_tls_handshaking,1789880771,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_sending,1789880771,0.022063,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_waiting,1789880771,202.126595,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_receiving,1789880771,0.029488,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_failed,1789880771,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
checks,1789880771,1.000000,booking did not 5xx,,,,,,,,booking_load,,,,,,,
vus,1789880771,40.000000,,,,,,,,,,,,,,,,
vus_max,1789880771,90.000000,,,,,,,,,,,,,,,,
http_reqs,1789880771,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_duration,1789880771,201.683534,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_blocked,1789880771,0.005740,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_connecting,1789880771,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_tls_handshaking,1789880771,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_sending,1789880771,0.022038,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_waiting,1789880771,201.607580,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_receiving,1789880771,0.053916,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_failed,1789880771,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_reqs,1789880771,1.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,,
http_req_duration,1789880771,201.723593,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,,
http_req_blocked,1789880771,0.005956,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,,
http_req_connecting,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,,
http_req_tls_handshaking,1789880771,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,,
http_req_sending,1789880771,0.044541,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,,
http_req_waiting,1789880771,200.377930,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,,
http_req_receiving,1789880771,1.301122,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:11:28.334Z&end_time=2026-09-22T22:11:28.334Z,,
